"w-100 href","ld_Fc","absolute src","z-2 href","br-100 src","z-2 href 2","br-100 src 2","z-2 href 4","br-100 src 4","f6","f2","f6 2","ld_Fc 2","di","normal","sans-serif","ld_Fc 3","ff-text-wrapper","b"
"https://www.walmart.com/ip/Signature-by-Levi-Strauss-Co-Women-s-Modern-Straight-Jeans-Midsummer-8-Long/16881622994?classType=VARIANT","Signature by Levi Strauss & Co Women's Modern Straight Jeans, Midsummer, 8 Long","https://i5.walmartimages.com/seo/Signature-by-Levi-Strauss-Co-Women-s-Modern-Straight-Jeans-Midsummer-8-Long_539da426-c465-40b4-b23a-55ea9d180982.5c3c6024250fb059ba1852afd8397d0c.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/Signature-by-Levi-Strauss-Co-Women-s-Modern-Straight-Jeans-Angel-Island-28-Plus/10292950969?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/ac26702d-39c9-4173-b22e-17df2e345168.f7c69735d38e35563859c8ba8570150c.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Signature-by-Levi-Strauss-Co-Women-s-Modern-Straight-Jeans-Midsummer-8-Long/16881622994?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/3c635971-cea6-45bc-912a-b982c3a49ca8.c3477a30a44d50a60c8d15efb31cb4bf.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Signature-by-Levi-Strauss-Co-Women-s-Modern-Straight-Jeans-Mystic-Waters-20-Plus-Short/16890424116?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/2b5175d0-1972-4ab7-ad2e-f85f34a6d40c.430b5312ec023cf966c9cde48eac35a1.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","","","","Levi's","Signature by Levi Strauss & Co Women's Modern Straight Jeans, Midsummer, 8 Long","7","4.1 out of 5 Stars. 7 reviews","Shipping arrives","in 3+ days"
"https://www.walmart.com/ip/Levis-Mens-Western-Fit-Cowboy-Jeans-Regular-Traditional-Jeans-On-That-Mountain-Stretch-33W-x-34L/839027681?classType=VARIANT","721 High Rise Skinny Jeans, Women's $41.95","https://i5.walmartimages.com/seo/Levis-Mens-Western-Fit-Cowboy-Jeans-Regular-Traditional-Jeans-On-That-Mountain-Stretch-33W-x-34L_824010dd-857a-445a-8292-1a785a936897.ae4d815b6f7f4c33726905d48b36e89a.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","41","95","current price $41.95","Levi's","721 High Rise Skinny Jeans, Women's","65","4.3 out of 5 Stars. 65 reviews","Free shipping, arrives","Sat, Apr 18"
"https://www.walmart.com/ip/Levi-s-Womens-Plus-Wedgie-Distressed-Dark-Wash-Straight-Leg-Jeans/2636144578?classType=VARIANT","Womens Wedgie Straight Leg Jeans, Black, Plus Size, 22W $35.99","https://i5.walmartimages.com/seo/Levi-s-Womens-Plus-Wedgie-Distressed-Dark-Wash-Straight-Leg-Jeans_eec433e3-ffd0-4a40-8dc7-f37b9f1bdab6.c672b4e3b90b3e0fc950008d31ac62df.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","35","99","current price $35.99","Levi's","Womens Wedgie Straight Leg Jeans, Black, Plus Size, 22W","1","1 out of 5 Stars. 1 reviews","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-s-Women-s-312-Shaping-Slim-Jeans-18-34x30-Soft-Black/2568735689?classType=REGULAR","Women's 312 Shaping Slim Jeans - 18(34x30) - Soft Black $42.97","https://i5.walmartimages.com/seo/Levi-s-Women-s-312-Shaping-Slim-Jeans-18-34x30-Soft-Black_3e371aed-2f30-4dde-9387-2841235b0af2.140f5b547b0daaf386024b545b33494f.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","42","97","current price $42.97","Levi's","Women's 312 Shaping Slim Jeans - 18(34x30) - Soft Black","148","4.3 out of 5 Stars. 148 reviews","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/269860035-LEVI-S-WOMEN-S-HIGH-WAISTED-MOM-JEANS-SIZE-WOMEN-29-X27-FUN-MOM/3106907332?classType=REGULAR","269860035 LEVI'S WOMEN'S HIGH WAISTED MOM JEANS SIZE WOMEN 29""X27"" FUN MOM $44.24","https://i5.walmartimages.com/seo/269860035-LEVI-S-WOMEN-S-HIGH-WAISTED-MOM-JEANS-SIZE-WOMEN-29-X27-FUN-MOM_f30ffd4c-9445-44b7-8dfb-96ef6565a1ff.edbab4c67c5438374993de7ee60f694d.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","44","24","current price $44.24","Levi's","269860035 LEVI'S WOMEN'S HIGH WAISTED MOM JEANS SIZE WOMEN 29""X27"" FUN MOM","","","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Women-s-Levi-s-711-Skinny-Jeans-Color-Soft-Black-Size-31-US-12-L/546987034?classType=VARIANT","Women's Levi's® 711™ Skinny Jeans Color: Soft Black Size: 31(US 12)L $44.95","https://i5.walmartimages.com/seo/Women-s-Levi-s-711-Skinny-Jeans-Color-Soft-Black-Size-31-US-12-L_dd1fa8b6-ea4f-4928-9630-b9bdf8be1134_1.de58c7f5f80583e5cb629824758d150b.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","44","95","current price $44.95","Levi's","Women's Levi's® 711™ Skinny Jeans Color: Soft Black Size: 31(US 12)L","196","4.4 out of 5 Stars. 196 reviews","Free shipping, arrives","Fri, Apr 17"
"https://www.walmart.com/ip/Levi-s-Women-s-High-Waisted-Mom-Jeans/1403399886?classType=REGULAR","Women's High-Waisted Mom Jeans $39.97","https://i5.walmartimages.com/seo/Levi-s-Women-s-High-Waisted-Mom-Jeans_a89416c9-c242-423d-968a-ac21e67caf42.f6ada8788cb13e633e78d6f395795038.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","39","97","current price $39.97","Levi's","Women's High-Waisted Mom Jeans","","","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Signature-Levi-Strauss-Totally-Shaping-Pull-On-Skinny-Jeans-Immaculate-4-Long/836859647?classType=REGULAR","Signature Levi Strauss Totally Shaping Pull-On Skinny Jeans, Immaculate, 4 Long","https://i5.walmartimages.com/seo/Signature-Levi-Strauss-Totally-Shaping-Pull-On-Skinny-Jeans-Immaculate-4-Long_a69ff3be-58ee-466a-99d6-13ddd50f2507.335fec06cf92fa22dfaaea92498aa752.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","","","","","Levi's","Signature Levi Strauss Totally Shaping Pull-On Skinny Jeans, Immaculate, 4 Long","","","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-s-Womens-Denim-Holes-Flare-Jeans/3895841808?classType=VARIANT","Womens Denim Holes Flare Jeans $40.77","https://i5.walmartimages.com/seo/Levi-s-Womens-Denim-Holes-Flare-Jeans_30f75ce9-e167-46dd-9557-44211fc7a676.8e04261c4f9172f3c18d79bf06544ef5.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","40","77","current price $40.77","Levi's","Womens Denim Holes Flare Jeans","18","4.3 out of 5 Stars. 18 reviews","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-s-Women-s-High-Rise-Straight-Jeans/355913095?classType=VARIANT","Women's High-Rise Straight Jeans $44.99","https://i5.walmartimages.com/seo/Levi-s-Women-s-High-Rise-Straight-Jeans_e85f873e-06fe-4d31-9d3c-cb699ca8dfd9.e404f99937ce8363e05b16d9c7f18943.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","44","99","current price $44.99","Levi's","Women's High-Rise Straight Jeans","","","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-s-CHELSEA-ALL-DAY-Women-s-311-Shaping-Skinny-Jeans-US-31-Regular/1909194449?classType=REGULAR","CHELSEA ALL DAY Women's 311 Shaping Skinny Jeans, US 31 Regular $35.77","https://i5.walmartimages.com/seo/Levi-s-CHELSEA-ALL-DAY-Women-s-311-Shaping-Skinny-Jeans-US-31-Regular_bc5f1358-0d00-451b-ab43-0252d03fbfbc.99df1029a10b759da6cefbdf68908e12.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","35","77","current price $35.77","Levi's","CHELSEA ALL DAY Women's 311 Shaping Skinny Jeans, US 31 Regular","4","2.5 out of 5 Stars. 4 reviews","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-s-KIND-WORDS-LIGHT-WASH-Women-s-Plus-Size-Boyfriend-Mid-Rise-Jeans-US-20W/16343760983?classType=REGULAR","KIND WORDS-LIGHT WASH Women's Plus Size Boyfriend Mid-Rise Jeans, US 20W $38.68","https://i5.walmartimages.com/seo/Levi-s-KIND-WORDS-LIGHT-WASH-Women-s-Plus-Size-Boyfriend-Mid-Rise-Jeans-US-20W_aa2129f9-96d4-48a2-bfe1-05c5b0532ee0.c854a12d46e7f3430c7febbc976565a4.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","38","68","current price $38.68","Levi's","KIND WORDS-LIGHT WASH Women's Plus Size Boyfriend Mid-Rise Jeans, US 20W","5","4.6 out of 5 Stars. 5 reviews","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Women-s-724-Straight-Leg-Jeans-Color-Chelsea-Carbon-Glow-Size-33/17817355994?classType=REGULAR","Women's 724 Straight-Leg Jeans Color: Chelsea Carbon Glow Size: 33 $43.39","https://i5.walmartimages.com/seo/Women-s-724-Straight-Leg-Jeans-Color-Chelsea-Carbon-Glow-Size-33_22b59216-96d7-4ffe-b76f-f5cd0345f45e.9173d73c31bdf18d9110caec2cdd4d87.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","43","39","current price $43.39","Levi's","Women's 724 Straight-Leg Jeans Color: Chelsea Carbon Glow Size: 33","16","4.8 out of 5 Stars. 16 reviews","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-s-Women-s-711-Skinny-Jeans/1094659382?classType=REGULAR","Women's 711 Skinny Jeans $40.77","https://i5.walmartimages.com/seo/Levi-s-Women-s-711-Skinny-Jeans_69336332-16cb-44b9-9c29-c346c8b7c428.84ee05215817c2994a2c80f2f58057f7.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","40","77","current price $40.77","Levi's","Women's 711 Skinny Jeans","","","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-s-Women-s-720-High-Rise-Super-Skinny-Jeans-18-Ring-the-Alarm-Distressed-Black/6398813381?classType=REGULAR","Women's 720 High Rise Super Skinny Jeans 18 Ring the Alarm (Distressed Black) $42.97","https://i5.walmartimages.com/seo/Levi-s-Women-s-720-High-Rise-Super-Skinny-Jeans-18-Ring-the-Alarm-Distressed-Black_072e47af-ed28-4368-a97a-9e97d0189f3f.57dfba28218a4a788c16767cdb8e27c0.webp?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","42","97","current price $42.97","Levi's","Women's 720 High Rise Super Skinny Jeans 18 Ring the Alarm (Distressed Black)","","","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/311-Shaping-Skinny-Women-s-Jeans/2401039845?classType=REGULAR","311 Shaping Skinny Women's Jeans $44.95","https://i5.walmartimages.com/seo/311-Shaping-Skinny-Women-s-Jeans_565c99e2-e8f1-4198-abfc-90ee5582280c.97ed5a29c14cc87c4024e59934fab016.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","44","95","current price $44.95","Levi's","311 Shaping Skinny Women's Jeans","16","4.8 out of 5 Stars. 16 reviews","Free shipping, arrives","Fri, Apr 17"
"https://www.walmart.com/ip/Levi-s-Women-s-Plus-Size-311-Shaping-Skinny-Jeans/573335947?classType=VARIANT","Levi’s Women's Plus Size 311 Shaping Skinny Jeans $42.00 Was $59.50","https://i5.walmartimages.com/seo/Levi-s-Women-s-Plus-Size-311-Shaping-Skinny-Jeans_e1ff13b1-9af3-4292-801d-0de2ccec872d.afb02005e995e295f1147c371929bb85.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/Levi-s-Women-s-Plus-Size-311-Shaping-Skinny-Jeans/981074143?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/75673f74-a6fe-41cd-a006-ba197109e80e.a784c6365f384636b728459a7cc25c8d.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Levi-s-Women-s-Plus-Size-311-Shaping-Skinny-Jeans/573335947?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/9b8de900-8c8a-4e8a-a9ed-751bda39bfe6.c4bc3c36c16cf55d2b1b62be7cb7d3b1.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Levi-s-Women-s-Plus-Size-311-Shaping-Skinny-Jeans/855793296?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/2129227f-7d3b-4f38-a558-bfad3b97a22f.767a27ceea977921848f4a8ff34068c1.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","42","00","current price Now $42.00, Was $59.50","Levi's","Levi’s Women's Plus Size 311 Shaping Skinny Jeans","243","4.1 out of 5 Stars. 243 reviews","Free shipping, arrives","Fri, Apr 17"
"https://www.walmart.com/ip/Signature-by-Levi-Strauss-Co-Gold-Women-s-Totally-Shaping-Pull-on-Bootcut-Also-Available-in-Plus-Size-Noir-20-Long/5839772324?classType=VARIANT","Signature by Levi Strauss & Co. Gold Women's Totally Shaping Pull-on Bootcut Also Available in Plus Size, Noir, 20 Long","https://i5.walmartimages.com/seo/Signature-by-Levi-Strauss-Co-Gold-Women-s-Totally-Shaping-Pull-on-Bootcut-Also-Available-in-Plus-Size-Noir-20-Long_4cceb0a6-7443-407a-bf42-4efccc0a4e58.edb1e2a832857f76eba27237eb2d4dd5.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/Signature-by-Levi-Strauss-Co-Gold-Women-s-Totally-Shaping-Pull-on-Bootcut-Also-Available-in-Plus-Size-Noir-20-Long/5839772324?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/7737dc1f-53b0-4125-b880-7fe40cbb983d.5ff1389ed31dacf093fa85401a84068a.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Levi-Strauss-Signature-Gold-Women-s-Totally-Shaping-Pull-on-Bootcut-Also-Available-in-Plus-Size/16544308831?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/a03dddb2-f2a4-423f-96a5-82cd8e78fc11.a7d03ef6ca0d562697b55381450f9b12.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Levi-Strauss-Signature-Gold-Women-s-Totally-Shaping-Pull-on-Bootcut-Also-Available-in-Plus-Size/16507373098?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/09ec8fb7-208a-4e3c-840f-af2d722356e8.e43ba2987db47a2791d31e64d16209e2.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","","","","Levi Strauss Signature","Signature by Levi Strauss & Co. Gold Women's Totally Shaping Pull-on Bootcut Also Available in Plus Size, Noir, 20 Long","3","5 out of 5 Stars. 3 reviews","Shipping arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-s-BLACK-Men-s-512-Slim-Taper-Fit-Jeans-US-33x30/477561320?classType=VARIANT","BLACK Men's 512 Slim Taper Fit Jeans, US 33x30 $44.50","https://i5.walmartimages.com/seo/Levi-s-BLACK-Men-s-512-Slim-Taper-Fit-Jeans-US-33x30_ab1003b0-49bc-4bac-a67f-140793e67159.cacf83d0c72a600bca563881db351574.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/Levi-s-Mens-512-Slim-Taper-Fit-Native-Cali-Black-Stretch/477561320?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/034807a5-709c-4abb-8218-e1ce96e44ef6.b57f3b4f78eb5946bd7b0f2d53a60c91.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","","https://www.walmart.com/ip/LEVI-STRAUSS-CO-Mens-Blue-Tapered-Slim-Fit-Cotton-Blend-Denim-Jeans-36-X-30/460707446?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/563230db-1dea-465e-bfb8-0e2c39de04e5.cb6e50a9490505561fd45c90a8a6749c.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","44","50","current price $44.50","Levi's","BLACK Men's 512 Slim Taper Fit Jeans, US 33x30","954","4.4 out of 5 Stars. 954 reviews","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Signature-by-Levi-Strauss-Co-Gold-Label-Women-s-Mid-Rise-Slim-Fit-Capris-Standard-and-Plus-Blue-Ice-Waterless-12/485459272?classType=REGULAR","Signature by Levi Strauss & Co. Gold Label Women's Mid-Rise Slim Fit Capris (Standard and Plus), Blue Ice-Waterless, 12","https://i5.walmartimages.com/seo/Signature-by-Levi-Strauss-Co-Gold-Label-Women-s-Mid-Rise-Slim-Fit-Capris-Standard-and-Plus-Blue-Ice-Waterless-12_6031f43a-836b-455f-b444-2356f5397bcf.0b8c09ac05abb656f593b5dd62d4a3d8.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","","","","","Levi's","Signature by Levi Strauss & Co. Gold Label Women's Mid-Rise Slim Fit Capris (Standard and Plus), Blue Ice-Waterless, 12","","","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-s-Original-Red-Tab-Women-s-311-Shaping-Skinny-Jeans/445648348?classType=VARIANT","Levi’s Original Red Tab Women's 311 Shaping Skinny Jeans $44.50","https://i5.walmartimages.com/seo/Levi-s-Original-Red-Tab-Women-s-311-Shaping-Skinny-Jeans_4ccf0f10-6568-4f3b-9fa8-09bce75b7ee0.09c5ff9dc459455b27c7ca9f6551e62f.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","44","50","current price $44.50","Levi's","Levi’s Original Red Tab Women's 311 Shaping Skinny Jeans","288","4.3 out of 5 Stars. 288 reviews","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Levis-Trendy-Plus-Size-721-High-Rise-Straight-Through-16W/5238390326?classType=REGULAR","Levis Trendy Plus Size 721 High-Rise Straight Through 16W $38.95","https://i5.walmartimages.com/seo/Levis-Trendy-Plus-Size-721-High-Rise-Straight-Through-16W_223a61f1-349a-478d-9c5e-858c2163ed83.91296d20ae946f450a9ec97fc5a0d475.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","38","95","current price $38.95","Levi Strauss Signature","Levis Trendy Plus Size 721 High-Rise Straight Through 16W","4","4.5 out of 5 Stars. 4 reviews","Free shipping, arrives","Fri, Apr 17"
"https://www.walmart.com/ip/Levi-s-Womens-Distressed-Mom-Straight-Leg-Jeans-Black-24/2643601222?classType=REGULAR","Womens Denim Straight Leg Jeans, Black, 24 $35.94","https://i5.walmartimages.com/seo/Levi-s-Womens-Distressed-Mom-Straight-Leg-Jeans-Black-24_6e928ed4-ca89-476d-a116-f1f9cd801055.8e06ce4dbe4941b74137b54fd67da0c5.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","35","94","current price $35.94","Levi's","Womens Denim Straight Leg Jeans, Black, 24","","","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Women-s-Levi-s-721-High-Rise-Skinny-Jeans-Color-Blue-Story-Size-29-US-8-S/633472836?classType=VARIANT","Women's Levi's® 721™ High Rise Skinny Jeans Color: Blue Story Size: 29(US 8)S $38.99","https://i5.walmartimages.com/seo/Women-s-Levi-s-721-High-Rise-Skinny-Jeans-Color-Blue-Story-Size-29-US-8-S_e995b88f-2b54-4cd1-b35c-63e5ade69265.fe875b499e5e81e3fc496b52e2a4a48e.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/Levi-s-Womens-721-High-Rise-Skinny-Blue-Story/898742454?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/a6b3d6b9-a070-4b31-a52a-916cca5e18f4.20f667dc75c4f06499aec2119996ff53.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","","https://www.walmart.com/ip/Levi-s-Womens-721-High-Rise-Skinny-Blue-Story/633472836?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/cdc17924-8ac3-4864-b30a-0b98ff215095.a70e6dc7a792b9e6a0aed385c9b9ad13.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","38","99","current price $38.99","Levi's","Women's Levi's® 721™ High Rise Skinny Jeans Color: Blue Story Size: 29(US 8)S","306","4.5 out of 5 Stars. 306 reviews","Free shipping, arrives","Sat, Apr 18"
"https://www.walmart.com/ip/Levis-Womens-711-Skinny-Jeans-Standard-31-Regular-So-Extra-Waterless/1564101976?classType=VARIANT","Levis Womens 711 Skinny Jeans Standard 31 Regular So Extra Waterless $40.77","https://i5.walmartimages.com/seo/Levis-Womens-711-Skinny-Jeans-Standard-31-Regular-So-Extra-Waterless_da0dadcd-592b-4bfb-afae-9d9a84c19f5b.52ace2c1d635812788e4b22e28b672de.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","40","77","current price $40.77","Levi's","Levis Womens 711 Skinny Jeans Standard 31 Regular So Extra Waterless","","","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Levis-Womens-721-High-Rise-Skinny-Jeans-34-Regular-Lapis-Air-Waterless/918893761?classType=VARIANT","Levis Womens 721 High Rise Skinny Jeans 34 Regular Lapis Air Waterless $41.95","https://i5.walmartimages.com/seo/Levis-Womens-721-High-Rise-Skinny-Jeans-34-Regular-Lapis-Air-Waterless_bdc16759-832f-4419-a741-bfd4092b3964.0effcff30cd9a2326790fb6dfabc3d4c.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","41","95","current price $41.95","Levi's","Levis Womens 721 High Rise Skinny Jeans 34 Regular Lapis Air Waterless","74","4.3 out of 5 Stars. 74 reviews","Free shipping, arrives","Fri, Apr 17"
"https://www.walmart.com/ip/Levi-s-Original-Red-Tab-Women-s-Wedgie-Straight-Jeans/972036203?classType=VARIANT","Original Red Tab Women's Wedgie Straight Jeans $39.99 Was $47.99","https://i5.walmartimages.com/seo/Levi-s-Original-Red-Tab-Women-s-Wedgie-Straight-Jeans_b9e5ecbf-7659-4046-816f-c0680c31a92b.580d92b118e45d247889dd22344468a0.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","39","99","current price Now $39.99, Was $47.99","Levi's","Original Red Tab Women's Wedgie Straight Jeans","2","5 out of 5 Stars. 2 reviews","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-s-BLACK-Women-s-High-Rise-Tapered-Leg-Mom-Jeans-US-26x29/12505773635?classType=REGULAR","BLACK Women's High Rise Tapered Leg Mom Jeans, US 26x29 $42.95","https://i5.walmartimages.com/seo/Levi-s-BLACK-Women-s-High-Rise-Tapered-Leg-Mom-Jeans-US-26x29_13429a5f-316b-4232-a46d-f96e6fb2f234.083b8f2e27aa3aa6478362ce00cb6de2.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","42","95","current price $42.95","Levi's","BLACK Women's High Rise Tapered Leg Mom Jeans, US 26x29","25","4.6 out of 5 Stars. 25 reviews","Free shipping, arrives","Fri, Apr 17"
"https://www.walmart.com/ip/Levi-s-Womens-Plus-751-High-Rise-Slim-Skinny-Jeans/5126121190?classType=VARIANT","Womens Plus 751 High Rise Slim Skinny Jeans $40.77","https://i5.walmartimages.com/seo/Levi-s-Womens-Plus-751-High-Rise-Slim-Skinny-Jeans_7f955d9c-6561-46a3-b050-613b2c2c1e45.b28be93f531694806ee244db7acafe8d.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","40","77","current price $40.77","Levi's","Womens Plus 751 High Rise Slim Skinny Jeans","29","4.3 out of 5 Stars. 29 reviews","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-s-KIND-WORDS-LIGHT-WASH-Women-s-Plus-Size-Boyfriend-Mid-Rise-Jeans-US-16W/16291871827?classType=REGULAR","KIND WORDS-LIGHT WASH Women's Plus Size Boyfriend Mid-Rise Jeans, US 16W $38.68","https://i5.walmartimages.com/seo/Levi-s-KIND-WORDS-LIGHT-WASH-Women-s-Plus-Size-Boyfriend-Mid-Rise-Jeans-US-16W_c21b9849-d16f-4c2d-a3ff-433242f3f4aa.f0d116b23fdbd43f523a056df2b2e4d5.png?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","38","68","current price $38.68","Levi's","KIND WORDS-LIGHT WASH Women's Plus Size Boyfriend Mid-Rise Jeans, US 16W","6","4.7 out of 5 Stars. 6 reviews","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-s-TORONTO-TEARS-Women-s-Mile-High-Skinny-Jeans-US-8-Short-W29-L28/5182232629?classType=REGULAR","TORONTO TEARS Women's Mile High Skinny Jeans US 8 Short/W29 L28 $35.77","https://i5.walmartimages.com/seo/Levi-s-TORONTO-TEARS-Women-s-Mile-High-Skinny-Jeans-US-8-Short-W29-L28_a19555b9-adf9-48b9-b6ce-ddd40c6c9417.4afa8b03b4969a8f868ced813172b4f2.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","35","77","current price $35.77","Levi's","TORONTO TEARS Women's Mile High Skinny Jeans US 8 Short/W29 L28","9","4.4 out of 5 Stars. 9 reviews","Free shipping, arrives","in 3+ days"
