retailer,product_id,url,product_name,brand,brand_type,color,current_price,regular_price,on_sale,discount_pct,rise,leg_shape,fit,inseam,fabric,pct_cotton,pct_natural_fiber,stretch,closure
Walmart,290461832,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-Mid-Rise-Capri-Jeans-Sizes-0-28/290461832?classType=VARIANT,"Levi Strauss Signature Women's and Women's Plus Mid Rise Capri Jeans, Sizes 2-28",Levi Strauss Signature,National Brand,Sunset Ice,26.98,26.98,false,,Mid,,Modern Fit,24.0,,,,,
Walmart,290461832,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-Mid-Rise-Capri-Jeans-Sizes-0-28/290461832?classType=VARIANT,"Levi Strauss Signature Women's and Women's Plus Mid Rise Capri Jeans, Sizes 2-28",Levi Strauss Signature,National Brand,Trail Blazer,26.98,26.98,false,,Mid,,Modern Fit,24.0,,,,,
Walmart,290461832,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-Mid-Rise-Capri-Jeans-Sizes-0-28/290461832?classType=VARIANT,"Levi Strauss Signature Women's and Women's Plus Mid Rise Capri Jeans, Sizes 2-28",Levi Strauss Signature,National Brand,White Dove (Bright White),26.98,26.98,false,,Mid,,Modern Fit,24.0,,,,,
Walmart,15343120140,https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Straight-Leg-Denim-Jegging-27-5-Inseam-Sizes-XS-XXXL/15343120140?classType=VARIANT&athbdg=L1600,"Time and Tru Women's High Rise Straight Leg Denim Jegging, 27.5"" Inseam, Sizes XS-XXXL",Time and Tru,Owned Brand,Black Wash,17.98,17.98,false,,High,Jegging,Regular,27.0,"Cotton, Recycled Polyester, Rayon, Spandex",,,,Pull-On
Walmart,15343120140,https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Straight-Leg-Denim-Jegging-27-5-Inseam-Sizes-XS-XXXL/15343120140?classType=VARIANT&athbdg=L1600,"Time and Tru Women's High Rise Straight Leg Denim Jegging, 27.5"" Inseam, Sizes XS-XXXL",Time and Tru,Owned Brand,Light Wash,17.98,17.98,false,,High,Jegging,Regular,27.0,"Cotton, Recycled Polyester, Rayon, Spandex",,,,Pull-On
Walmart,15343120140,https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Straight-Leg-Denim-Jegging-27-5-Inseam-Sizes-XS-XXXL/15343120140?classType=VARIANT&athbdg=L1600,"Time and Tru Women's High Rise Straight Leg Denim Jegging, 27.5"" Inseam, Sizes XS-XXXL",Time and Tru,Owned Brand,Medium Wash,17.98,17.98,false,,High,Jegging,Regular,27.0,"Cotton, Recycled Polyester, Rayon, Spandex",,,,Pull-On
Walmart,5534667580,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-Mid-Rise-Skinny-Jeans-Available-in-27-29-31-Inseams-Sizes-2-28/5534667580?classType=VARIANT&athbdg=L1400,"Levi Strauss Signature Women's and Women's Plus Mid Rise Skinny Jeans, Inseams: Short, Regular, Long; Sizes 2-28",Levi Strauss Signature,National Brand,Horeshoe Trail,26.98,23.98,false,,Mid,Skinny,Relaxed Fit,29.0,,,,,
Walmart,5534667580,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-Mid-Rise-Skinny-Jeans-Available-in-27-29-31-Inseams-Sizes-2-28/5534667580?classType=VARIANT&athbdg=L1400,"Levi Strauss Signature Women's and Women's Plus Mid Rise Skinny Jeans, Inseams: Short, Regular, Long; Sizes 2-28",Levi Strauss Signature,National Brand,Mission Hill,23.98,39.99,true,40.0,Mid,Skinny,Relaxed Fit,29.0,,,,,
Walmart,5534667580,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-Mid-Rise-Skinny-Jeans-Available-in-27-29-31-Inseams-Sizes-2-28/5534667580?classType=VARIANT&athbdg=L1400,"Levi Strauss Signature Women's and Women's Plus Mid Rise Skinny Jeans, Inseams: Short, Regular, Long; Sizes 2-28",Levi Strauss Signature,National Brand,Mission Hill R,23.98,34.0,true,29.5,Mid,Skinny,Relaxed Fit,29.0,,,,,
Walmart,5534667580,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-Mid-Rise-Skinny-Jeans-Available-in-27-29-31-Inseams-Sizes-2-28/5534667580?classType=VARIANT&athbdg=L1400,"Levi Strauss Signature Women's and Women's Plus Mid Rise Skinny Jeans, Inseams: Short, Regular, Long; Sizes 2-28",Levi Strauss Signature,National Brand,New Black Opal,26.98,23.98,false,,Mid,Skinny,Relaxed Fit,29.0,,,,,
Walmart,5534667580,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-Mid-Rise-Skinny-Jeans-Available-in-27-29-31-Inseams-Sizes-2-28/5534667580?classType=VARIANT&athbdg=L1400,"Levi Strauss Signature Women's and Women's Plus Mid Rise Skinny Jeans, Inseams: Short, Regular, Long; Sizes 2-28",Levi Strauss Signature,National Brand,Sunrise Peak,26.98,23.98,false,,Mid,Skinny,Relaxed Fit,29.0,,,,,
Walmart,17693821348,https://www.walmart.com/ip/MR-CROP-BARREL-JN/17693821348?classType=VARIANT,"Free Assembly Women's Midrise Cropped Barrel Jeans, 27.5"" Inseam, Sizes 0-20",Free Assembly,National Brand,Red Rover,13.14,28.0,true,53.1,Mid,Barrel,Relaxed Fit,27.0,Cotton/Spandex,,,,Zipper
Walmart,17693821348,https://www.walmart.com/ip/MR-CROP-BARREL-JN/17693821348?classType=VARIANT,"Free Assembly Women's Midrise Cropped Barrel Jeans, 27.5"" Inseam, Sizes 0-20",Free Assembly,National Brand,Rinse Wash,13.14,28.0,true,53.1,Mid,Barrel,Relaxed Fit,27.0,Cotton/Spandex,,,,Zipper
Walmart,18051014405,https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Exposed-Button-Straight-Crop-Jean-26-5-Inseam-Sizes-0-22/18051014405?classType=VARIANT,"Time and Tru Women's High Rise Button Fly Cropped Jeans, 26.5"" Inseam, Sizes 0-22",Time and Tru,Owned Brand,BLACK WASH,18.98,18.98,false,,High,Crop,Relaxed Fit,26.0,,,,,Zipper
Walmart,18051014405,https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Exposed-Button-Straight-Crop-Jean-26-5-Inseam-Sizes-0-22/18051014405?classType=VARIANT,"Time and Tru Women's High Rise Button Fly Cropped Jeans, 26.5"" Inseam, Sizes 0-22",Time and Tru,Owned Brand,LIGHT WASH,18.98,18.98,false,,High,Crop,Relaxed Fit,26.0,,,,,Zipper
Walmart,18051014405,https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Exposed-Button-Straight-Crop-Jean-26-5-Inseam-Sizes-0-22/18051014405?classType=VARIANT,"Time and Tru Women's High Rise Button Fly Cropped Jeans, 26.5"" Inseam, Sizes 0-22",Time and Tru,Owned Brand,MEDIUM WASH,18.98,18.98,false,,High,Crop,Relaxed Fit,26.0,,,,,Zipper
Walmart,18070174452,https://www.walmart.com/ip/E-WST-WIDE-LEG/18070174452?classType=VARIANT,"Free Assembly Women's and Women's Plus Striped Wide Leg Relaxed Jeans with Elastic Waist, Sizes XS-4X",Free Assembly,National Brand,Indigo Based White Stripe,28.0,28.0,false,,Mid,Wide Leg,Modern Fit,31.0,Cotton,,,,Elastic Band
Walmart,18070174452,https://www.walmart.com/ip/E-WST-WIDE-LEG/18070174452?classType=VARIANT,"Free Assembly Women's and Women's Plus Striped Wide Leg Relaxed Jeans with Elastic Waist, Sizes XS-4X",Free Assembly,National Brand,White Based Indigo Stripe,28.0,28.0,false,,Mid,Wide Leg,Modern Fit,31.0,Cotton,,,,Elastic Band
Walmart,17863753808,https://www.walmart.com/ip/Sofia-Vergara-Women-s-Mid-Rise-Slim-Crop-Leg-Jeans-Sizes-2-20/17863753808?classType=VARIANT,"Sofia by Sofia Vergara Women's Mid Rise Crop Slim Leg Jeans, 26"" Inseam, Sizes 0-20",Sofia Vergara,National Brand,Dark Wash - Ren,24.0,24.0,false,,High,Slim,,26.0,,,,,Zipper
Walmart,17863753808,https://www.walmart.com/ip/Sofia-Vergara-Women-s-Mid-Rise-Slim-Crop-Leg-Jeans-Sizes-2-20/17863753808?classType=VARIANT,"Sofia by Sofia Vergara Women's Mid Rise Crop Slim Leg Jeans, 26"" Inseam, Sizes 0-20",Sofia Vergara,National Brand,Dark Wash-Solstice,24.0,24.0,false,,High,Slim,,26.0,,,,,Zipper
Walmart,15141301652,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Vintage-High-Rise-Straight-Jeans-Sizes-2-16-Inseam-27/15141301652?classType=VARIANT&athbdg=L1600,"Levi Strauss Signature Women's and Women's Plus High Rise Straight Jean, Sizes 2-28",Levi Strauss Signature,National Brand,Flashback,39.99,27.98,false,,High,Straight,Modern Fit,27.0,denim,,,,Zipper
Walmart,15141301652,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Vintage-High-Rise-Straight-Jeans-Sizes-2-16-Inseam-27/15141301652?classType=VARIANT&athbdg=L1600,"Levi Strauss Signature Women's and Women's Plus High Rise Straight Jean, Sizes 2-28",Levi Strauss Signature,National Brand,Go West,26.98,27.98,false,,High,Straight,Modern Fit,27.0,denim,,,,Zipper
Walmart,15141301652,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Vintage-High-Rise-Straight-Jeans-Sizes-2-16-Inseam-27/15141301652?classType=VARIANT&athbdg=L1600,"Levi Strauss Signature Women's and Women's Plus High Rise Straight Jean, Sizes 2-28",Levi Strauss Signature,National Brand,Horseshoe Trail,26.98,27.98,false,,High,Straight,Modern Fit,27.0,denim,,,,Zipper
Walmart,15141301652,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Vintage-High-Rise-Straight-Jeans-Sizes-2-16-Inseam-27/15141301652?classType=VARIANT&athbdg=L1600,"Levi Strauss Signature Women's and Women's Plus High Rise Straight Jean, Sizes 2-28",Levi Strauss Signature,National Brand,Horseshoe Trail1,26.98,27.98,false,,High,Straight,Modern Fit,27.0,denim,,,,Zipper
Walmart,15141301652,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Vintage-High-Rise-Straight-Jeans-Sizes-2-16-Inseam-27/15141301652?classType=VARIANT&athbdg=L1600,"Levi Strauss Signature Women's and Women's Plus High Rise Straight Jean, Sizes 2-28",Levi Strauss Signature,National Brand,In The Sky,26.98,27.98,false,,High,Straight,Modern Fit,27.0,denim,,,,Zipper
Walmart,15141301652,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Vintage-High-Rise-Straight-Jeans-Sizes-2-16-Inseam-27/15141301652?classType=VARIANT&athbdg=L1600,"Levi Strauss Signature Women's and Women's Plus High Rise Straight Jean, Sizes 2-28",Levi Strauss Signature,National Brand,Indigo Blaze,13.44,27.98,true,52.0,High,Straight,Modern Fit,27.0,denim,,,,Zipper
Walmart,15141301652,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Vintage-High-Rise-Straight-Jeans-Sizes-2-16-Inseam-27/15141301652?classType=VARIANT&athbdg=L1600,"Levi Strauss Signature Women's and Women's Plus High Rise Straight Jean, Sizes 2-28",Levi Strauss Signature,National Brand,Kit,13.44,26.98,true,50.2,High,Straight,Modern Fit,27.0,denim,,,,Zipper
Walmart,15141301652,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Vintage-High-Rise-Straight-Jeans-Sizes-2-16-Inseam-27/15141301652?classType=VARIANT&athbdg=L1600,"Levi Strauss Signature Women's and Women's Plus High Rise Straight Jean, Sizes 2-28",Levi Strauss Signature,National Brand,Risin Sun,26.98,27.98,false,,High,Straight,Modern Fit,27.0,denim,,,,Zipper
Walmart,15141301652,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Vintage-High-Rise-Straight-Jeans-Sizes-2-16-Inseam-27/15141301652?classType=VARIANT&athbdg=L1600,"Levi Strauss Signature Women's and Women's Plus High Rise Straight Jean, Sizes 2-28",Levi Strauss Signature,National Brand,Summer Solstice,26.98,27.98,false,,High,Straight,Modern Fit,27.0,denim,,,,Zipper
Walmart,15141301652,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Vintage-High-Rise-Straight-Jeans-Sizes-2-16-Inseam-27/15141301652?classType=VARIANT&athbdg=L1600,"Levi Strauss Signature Women's and Women's Plus High Rise Straight Jean, Sizes 2-28",Levi Strauss Signature,National Brand,Thunder Blue,39.99,27.98,false,,High,Straight,Modern Fit,27.0,denim,,,,Zipper
Walmart,15141301652,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Vintage-High-Rise-Straight-Jeans-Sizes-2-16-Inseam-27/15141301652?classType=VARIANT&athbdg=L1600,"Levi Strauss Signature Women's and Women's Plus High Rise Straight Jean, Sizes 2-28",Levi Strauss Signature,National Brand,Traveling Indigo,26.98,27.98,false,,High,Straight,Modern Fit,27.0,denim,,,,Zipper
Walmart,18102322131,https://www.walmart.com/ip/LEVI-BARREL-JEAN/18102322131?classType=VARIANT,"Levi Strauss Signature™ Women's and Women's Plus Vintage Barrel Jeans, Sizes 0-22",Levi Strauss Signature,National Brand,Dolce Vita,28.98,28.98,false,,Mid,Barrel,Relaxed Fit,27.0,Denim,,,,Zipper
Walmart,18102322131,https://www.walmart.com/ip/LEVI-BARREL-JEAN/18102322131?classType=VARIANT,"Levi Strauss Signature™ Women's and Women's Plus Vintage Barrel Jeans, Sizes 0-22",Levi Strauss Signature,National Brand,Seagrass,28.98,28.98,false,,Mid,Barrel,Relaxed Fit,27.0,Denim,,,,Zipper
Walmart,18005017034,https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Straight-Leg-Jean-30-Inseam-Sizes-0-22-0S-22S/18005017034?classType=VARIANT,"Time and Tru Women's High Rise Straight Leg Jeans, 30"" Inseam, Sizes 0-22, 0S-22S",Time and Tru,Owned Brand,DARK WASH,19.98,19.98,false,,High,Straight,Modern Fit,30.0,,,,,Zipper
Walmart,18005017034,https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Straight-Leg-Jean-30-Inseam-Sizes-0-22-0S-22S/18005017034?classType=VARIANT,"Time and Tru Women's High Rise Straight Leg Jeans, 30"" Inseam, Sizes 0-22, 0S-22S",Time and Tru,Owned Brand,IVORY,19.98,19.98,false,,High,Straight,Modern Fit,30.0,,,,,Zipper
Walmart,18005017034,https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Straight-Leg-Jean-30-Inseam-Sizes-0-22-0S-22S/18005017034?classType=VARIANT,"Time and Tru Women's High Rise Straight Leg Jeans, 30"" Inseam, Sizes 0-22, 0S-22S",Time and Tru,Owned Brand,LIGHT WASH,19.98,19.98,false,,High,Straight,Modern Fit,30.0,,,,,Zipper
Walmart,18005017034,https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Straight-Leg-Jean-30-Inseam-Sizes-0-22-0S-22S/18005017034?classType=VARIANT,"Time and Tru Women's High Rise Straight Leg Jeans, 30"" Inseam, Sizes 0-22, 0S-22S",Time and Tru,Owned Brand,MEDIUM WASH,19.98,19.98,false,,High,Straight,Modern Fit,30.0,,,,,Zipper
Walmart,17874007564,https://www.walmart.com/ip/Sofia-Vergara-Women-s-Low-Rise-Flare-Jeans-Sizes-2-20/17874007564?classType=VARIANT,"Sofia by Sofia Vergara Women's Low Rise Flare Jeans, 32.5"" Inseam, Sizes 0-20",Sofia Vergara,National Brand,Dark Wash - Emilie,24.0,24.0,false,,Low,Flare,,32.0,,,,,Zipper
Walmart,17874007564,https://www.walmart.com/ip/Sofia-Vergara-Women-s-Low-Rise-Flare-Jeans-Sizes-2-20/17874007564?classType=VARIANT,"Sofia by Sofia Vergara Women's Low Rise Flare Jeans, 32.5"" Inseam, Sizes 0-20",Sofia Vergara,National Brand,Light Indigo,24.0,24.0,false,,Low,Flare,,32.0,,,,,Zipper
Walmart,17772663291,https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-High-Rise-Knit-Denim-Pant-27-Inseam-Sizes-0X-4X/17772663291?classType=VARIANT&athbdg=L1600,"Terra & Sky Women's Plus Size High Rise Knit Denim Pants, 27"" Inseam, Sizes 0X-4X",Terra & Sky,Owned Brand,HAZEL WASH,27.98,27.98,false,,High,Straight,Relaxed Fit,27.0,Cotton/Spandex,,,,Drawstring
Walmart,17772663291,https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-High-Rise-Knit-Denim-Pant-27-Inseam-Sizes-0X-4X/17772663291?classType=VARIANT&athbdg=L1600,"Terra & Sky Women's Plus Size High Rise Knit Denim Pants, 27"" Inseam, Sizes 0X-4X",Terra & Sky,Owned Brand,Hazel Wash,27.98,27.98,false,,High,Straight,Relaxed Fit,27.0,Cotton/Spandex,,,,Drawstring
Walmart,17772663291,https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-High-Rise-Knit-Denim-Pant-27-Inseam-Sizes-0X-4X/17772663291?classType=VARIANT&athbdg=L1600,"Terra & Sky Women's Plus Size High Rise Knit Denim Pants, 27"" Inseam, Sizes 0X-4X",Terra & Sky,Owned Brand,STELLA WASH,27.98,27.98,false,,High,Straight,Relaxed Fit,27.0,Cotton/Spandex,,,,Drawstring
Walmart,17772663291,https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-High-Rise-Knit-Denim-Pant-27-Inseam-Sizes-0X-4X/17772663291?classType=VARIANT&athbdg=L1600,"Terra & Sky Women's Plus Size High Rise Knit Denim Pants, 27"" Inseam, Sizes 0X-4X",Terra & Sky,Owned Brand,Stella Wash,27.98,27.98,false,,High,Straight,Relaxed Fit,27.0,Cotton/Spandex,,,,Drawstring
Walmart,15910419615,https://www.walmart.com/ip/TS-CORE-SKINNY-JEAN/15910419615?classType=VARIANT,"Terra & Sky Women's Plus Size Skinny High Rise Jeans, Sizes 16W-26W",Terra & Sky,Owned Brand,Darkest Plum,24.98,24.98,false,,High,Skinny,Skinny,29.0,"Cotton, Polyester, Viscose, Spandex",,,,Zipper
Walmart,15910419615,https://www.walmart.com/ip/TS-CORE-SKINNY-JEAN/15910419615?classType=VARIANT,"Terra & Sky Women's Plus Size Skinny High Rise Jeans, Sizes 16W-26W",Terra & Sky,Owned Brand,Ivy Wash,24.98,24.98,false,,High,Skinny,Skinny,29.0,"Cotton, Polyester, Viscose, Spandex",,,,Zipper
Walmart,15910419615,https://www.walmart.com/ip/TS-CORE-SKINNY-JEAN/15910419615?classType=VARIANT,"Terra & Sky Women's Plus Size Skinny High Rise Jeans, Sizes 16W-26W",Terra & Sky,Owned Brand,Medium Vintage Wash,24.98,24.98,false,,High,Skinny,Skinny,29.0,"Cotton, Polyester, Viscose, Spandex",,,,Zipper
Walmart,17559319621,https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-Pull-On-High-Rise-Straight-Leg-Jegging-29-Inseam-Sizes-0X-4X/17559319621?classType=VARIANT&athbdg=L1103,"Terra & Sky Women's Plus Size Pull On High Rise Straight Leg Jeggings, 29"" Inseam, Sizes 0X-4X",Terra & Sky,Owned Brand,BLACK,19.98,19.98,false,,High,Jegging,Classic Fit,29.0,"BCI Cotton, Recycled Polyester, Rayon, Polyester, Spandex",,,,Pull-On
Walmart,17559319621,https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-Pull-On-High-Rise-Straight-Leg-Jegging-29-Inseam-Sizes-0X-4X/17559319621?classType=VARIANT&athbdg=L1103,"Terra & Sky Women's Plus Size Pull On High Rise Straight Leg Jeggings, 29"" Inseam, Sizes 0X-4X",Terra & Sky,Owned Brand,MEDIUM WASH,19.98,19.98,false,,High,Jegging,Classic Fit,29.0,"BCI Cotton, Recycled Polyester, Rayon, Polyester, Spandex",,,,Pull-On
Walmart,1751506709,https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Skinny-Jeans-Available-in-27-29-Inseams-Sizes-2-20/1751506709?classType=VARIANT,"Time and Tru Women's High Rise Skinny Jeans, 29"" Inseam for Regular, Sizes 2-20",Time and Tru,Owned Brand,Black,19.98,19.98,false,,High,Skinny,Skinny,27.0,,,,,
Walmart,1751506709,https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Skinny-Jeans-Available-in-27-29-Inseams-Sizes-2-20/1751506709?classType=VARIANT,"Time and Tru Women's High Rise Skinny Jeans, 29"" Inseam for Regular, Sizes 2-20",Time and Tru,Owned Brand,Black1,19.98,19.98,false,,High,Skinny,Skinny,27.0,,,,,
Walmart,1751506709,https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Skinny-Jeans-Available-in-27-29-Inseams-Sizes-2-20/1751506709?classType=VARIANT,"Time and Tru Women's High Rise Skinny Jeans, 29"" Inseam for Regular, Sizes 2-20",Time and Tru,Owned Brand,Dark Wash,19.98,19.98,false,,High,Skinny,Skinny,27.0,,,,,
Walmart,1751506709,https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Skinny-Jeans-Available-in-27-29-Inseams-Sizes-2-20/1751506709?classType=VARIANT,"Time and Tru Women's High Rise Skinny Jeans, 29"" Inseam for Regular, Sizes 2-20",Time and Tru,Owned Brand,Dark Wash1,19.98,19.98,false,,High,Skinny,Skinny,27.0,,,,,
Walmart,1751506709,https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Skinny-Jeans-Available-in-27-29-Inseams-Sizes-2-20/1751506709?classType=VARIANT,"Time and Tru Women's High Rise Skinny Jeans, 29"" Inseam for Regular, Sizes 2-20",Time and Tru,Owned Brand,Light Wash,19.98,19.98,false,,High,Skinny,Skinny,27.0,,,,,
Walmart,1751506709,https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Skinny-Jeans-Available-in-27-29-Inseams-Sizes-2-20/1751506709?classType=VARIANT,"Time and Tru Women's High Rise Skinny Jeans, 29"" Inseam for Regular, Sizes 2-20",Time and Tru,Owned Brand,Light Wash1,19.98,19.98,false,,High,Skinny,Skinny,27.0,,,,,
Walmart,16178110721,https://www.walmart.com/ip/NB-DESTRUCTED-DENIM/16178110721?classType=VARIANT,"No Boundaries Distressed Denim Jeans, 30'' Inseam, Women’s",No Boundaries,Owned Brand,Destructed,18.98,18.98,false,,Low,Wide Leg,Relaxed Fit,30.0,Cotton/Spandex,,,,Zipper
Walmart,16666770735,https://www.walmart.com/ip/LEVI-WESTERN-FLARE/16666770735?classType=VARIANT,"Levi Strauss Signature Western Flare Jean, Sizes 0-16",Levi Strauss Signature,National Brand,COAL CREEK,27.98,27.98,false,,High,Flare,Slim,31.0,Denim,,,,Zipper
Walmart,16666770735,https://www.walmart.com/ip/LEVI-WESTERN-FLARE/16666770735?classType=VARIANT,"Levi Strauss Signature Western Flare Jean, Sizes 0-16",Levi Strauss Signature,National Brand,QUARTZSITE,27.98,27.98,false,,High,Flare,Slim,31.0,Denim,,,,Zipper
Walmart,11684204837,https://www.walmart.com/ip/Sofia-Jeans-Women-s-Melisa-Flare-High-Rise-Pull-On-Jeans-Sizes-0-20/11684204837?classType=VARIANT,"Sofia by Sofia Vergara Women's and Women's Plus Melisa Flare High Rise Pull On Jeans, 30.5"", 32.5"" and 34.5"" Inseams, Sizes 0-28",Sofia Vergara,National Brand,Amelia,24.0,24.0,false,,High,Flare,Classic Fit,32.0,,,,,Pull-On
Walmart,11684204837,https://www.walmart.com/ip/Sofia-Jeans-Women-s-Melisa-Flare-High-Rise-Pull-On-Jeans-Sizes-0-20/11684204837?classType=VARIANT,"Sofia by Sofia Vergara Women's and Women's Plus Melisa Flare High Rise Pull On Jeans, 30.5"", 32.5"" and 34.5"" Inseams, Sizes 0-28",Sofia Vergara,National Brand,Aster,24.0,24.0,false,,High,Flare,Classic Fit,32.0,,,,,Pull-On
Walmart,11684204837,https://www.walmart.com/ip/Sofia-Jeans-Women-s-Melisa-Flare-High-Rise-Pull-On-Jeans-Sizes-0-20/11684204837?classType=VARIANT,"Sofia by Sofia Vergara Women's and Women's Plus Melisa Flare High Rise Pull On Jeans, 30.5"", 32.5"" and 34.5"" Inseams, Sizes 0-28",Sofia Vergara,National Brand,Black,24.0,24.0,false,,High,Flare,Classic Fit,32.0,,,,,Pull-On
Walmart,11684204837,https://www.walmart.com/ip/Sofia-Jeans-Women-s-Melisa-Flare-High-Rise-Pull-On-Jeans-Sizes-0-20/11684204837?classType=VARIANT,"Sofia by Sofia Vergara Women's and Women's Plus Melisa Flare High Rise Pull On Jeans, 30.5"", 32.5"" and 34.5"" Inseams, Sizes 0-28",Sofia Vergara,National Brand,Camel,24.0,24.0,false,,High,Flare,Classic Fit,32.0,,,,,Pull-On
Walmart,11684204837,https://www.walmart.com/ip/Sofia-Jeans-Women-s-Melisa-Flare-High-Rise-Pull-On-Jeans-Sizes-0-20/11684204837?classType=VARIANT,"Sofia by Sofia Vergara Women's and Women's Plus Melisa Flare High Rise Pull On Jeans, 30.5"", 32.5"" and 34.5"" Inseams, Sizes 0-28",Sofia Vergara,National Brand,Dawn Blue,24.0,24.0,false,,High,Flare,Classic Fit,32.0,,,,,Pull-On
